codusu,nro_hogar,componente,h15,ano4,trimestre,region,mas_500,aglomerado,pondera,ch03,ch04,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch15_cod,ch16,ch16_cod,nivel_ed,estado,cat_ocup,cat_inac,pp02c1,pp02c2,pp02c3,pp02c4,pp02c5,pp02c6,pp02c7,pp02c8,pp02e,pp02h,pp02i,pp03c,pp03d,pp3e_tot,pp3f_tot,pp03g,pp03h,pp03i,pp03j,intensi,pp04a,pp04b_cod,pp04b1,pp04b2,pp04b3_mes,pp04b3_ano,pp04b3_dia,pp04c,pp04c99,pp04d_cod,pp04g,pp05b2_mes,pp05b2_ano,pp05b2_dia,pp05c_1,pp05c_2,pp05c_3,pp05e,pp05f,pp05h,pp06a,pp06c,pp06d,pp06e,pp06h,pp07a,pp07c,pp07d,pp07e,pp07f1,pp07f2,pp07f3,pp07f4,pp07f5,pp07g1,pp07g2,pp07g3,pp07g4,pp07g_59,pp07h,pp07i,pp07j,pp07k,pp08d1,pp08d4,pp08f1,pp08f2,pp08j1,pp08j2,pp08j3,pp09a,pp09a_esp,pp09b,pp09c,pp09c_esp,pp10a,pp10c,pp10d,pp10e,pp11a,pp11b_cod,pp11b1,pp11b2_mes,pp11b2_ano,pp11b2_dia,pp11c,pp11c99,pp11d_cod,pp11g_ano,pp11g_mes,pp11g_dia,pp11l,pp11l1,pp11m,pp11n,pp11o,pp11p,pp11q,pp11r,pp11s,pp11t,p21,decocur,idecocur,rdecocur,gdecocur,pdecocur,adecocur,tot_p12,p47t,decindr,idecindr,rdecindr,gdecindr,pdecindr,adecindr,v2_m,v3_m,v4_m,v5_m,v8_m,v9_m,v10_m,v11_m,v12_m,v18_m,v19_am,v21_m,t_vi,itf,decifr,idecifr,rdecifr,gdecifr,pdecifr,adecifr,ipcf,deccfr,ideccfr,rdeccfr,gdeccfr,pdeccfr,adeccfr,pj1_1,pj2_1,pj3_1,idimpp,ch05,imputa,pondiio,pondii,pondih
TQRMNOQUWHLMKSCDEIOAH00856073,1.0,3.0,2.0,2024.0,1.0,43.0,N,38.0,132.0,3.0,1.0,40.0,1.0,4.0,1.0,2.0,0.0,6.0,1.0,,1.0,,1.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1983-05-22 00:00:00,,132.0,132.0,0.0
TQRMNOQUWHLMKSCDEIOAH00856073,1.0,4.0,2.0,2024.0,1.0,43.0,N,38.0,132.0,4.0,2.0,43.0,1.0,4.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1980-04-05 00:00:00,,132.0,132.0,0.0
TQRMNOPUYHKMKUCDEGKDB00857741,1.0,3.0,2.0,2024.0,1.0,43.0,N,14.0,104.0,3.0,2.0,27.0,5.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1900-01-01 00:00:00,,104.0,104.0,0.0
TQRMNOQUUHJOKOCDEHPJB00794771,1.0,3.0,2.0,2024.0,1.0,40.0,S,29.0,389.0,3.0,2.0,20.0,5.0,4.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,,389.0,389.0,0.0
TQRMNOSPUHMMOQCDEIJAH00802618,1.0,3.0,2.0,2024.0,1.0,1.0,S,33.0,2159.0,2.0,1.0,45.0,1.0,4.0,1.0,2.0,0.0,4.0,1.0,,4.0,221.0,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,,2159.0,2159.0,0.0
TQRMNOQYTHKOKTCDEFMDB00857990,1.0,2.0,2.0,2024.0,1.0,43.0,N,6.0,174.0,3.0,1.0,44.0,5.0,1.0,1.0,2.0,0.0,6.0,1.0,,1.0,,1.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1979-08-08 00:00:00,,174.0,174.0,0.0
TQRMNORQQHKOLPCDEHIBB00858054,1.0,3.0,2.0,2024.0,1.0,40.0,N,22.0,158.0,3.0,1.0,25.0,5.0,4.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1900-01-01 00:00:00,,158.0,158.0,0.0
TQRMNOPWSHMKTUCDEIJAH00802498,1.0,1.0,2.0,2024.0,1.0,1.0,S,33.0,3707.0,1.0,1.0,45.0,2.0,2.0,1.0,2.0,0.0,7.0,1.0,,1.0,,1.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1979-02-18 00:00:00,,3707.0,3707.0,0.0
TQRMNOSRXHLOLQCDEHIBB00853800,1.0,2.0,2.0,2024.0,1.0,40.0,N,22.0,101.0,2.0,2.0,35.0,1.0,1.0,1.0,2.0,0.0,7.0,1.0,,3.0,14.0,1.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1988-11-08 00:00:00,,101.0,101.0,0.0
TQRMNOPWUHKMKPCDEIJAH00858487,1.0,2.0,2.0,2024.0,1.0,1.0,S,33.0,3046.0,9.0,1.0,15.0,9.0,9.0,9.0,9.0,9.0,99.0,9.0,99.0,9.0,,9.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,3046.0,3046.0,0.0
TQRMNOPWUHKMKPCDEIJAH00858487,1.0,3.0,2.0,2024.0,1.0,1.0,S,33.0,3046.0,9.0,1.0,53.0,9.0,9.0,9.0,9.0,9.0,99.0,9.0,99.0,9.0,,9.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,3046.0,3046.0,0.0
TQRMNOPWUHKMKPCDEIJAH00858487,1.0,4.0,2.0,2024.0,1.0,1.0,S,33.0,3046.0,9.0,1.0,15.0,9.0,9.0,9.0,9.0,9.0,99.0,9.0,99.0,9.0,,9.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,3046.0,3046.0,0.0
TQRMNOPWUHKMKPCDEIJAH00858487,1.0,5.0,2.0,2024.0,1.0,1.0,S,33.0,3046.0,9.0,1.0,15.0,9.0,9.0,9.0,9.0,9.0,99.0,9.0,99.0,9.0,,9.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,3046.0,3046.0,0.0
TQRMNOPRVHKLRQCDEIJAH00858556,1.0,3.0,2.0,2024.0,1.0,1.0,S,33.0,848.0,10.0,2.0,38.0,9.0,9.0,1.0,2.0,0.0,4.0,1.0,,1.0,,9.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,,848.0,848.0,0.0
TQRMNOPRVHKLRQCDEIJAH00858556,1.0,4.0,2.0,2024.0,1.0,1.0,S,33.0,848.0,10.0,1.0,40.0,9.0,9.0,1.0,2.0,0.0,4.0,1.0,,1.0,,9.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,,848.0,848.0,0.0
TQRMNOQSTHMNKMCDEFIAH00803297,1.0,1.0,2.0,2024.0,1.0,43.0,S,2.0,650.0,1.0,1.0,24.0,5.0,1.0,1.0,2.0,0.0,4.0,2.0,4.0,1.0,,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,,650.0,650.0,0.0
TQRMNOPUQHJKKQCDEGLDF00858708,1.0,3.0,2.0,2024.0,1.0,41.0,N,15.0,164.0,4.0,1.0,51.0,2.0,1.0,1.0,2.0,0.0,7.0,2.0,3.0,1.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1972-03-03 00:00:00,,164.0,164.0,0.0
TQRMNOSYQHLMKUCDEIHJF00854709,1.0,2.0,2.0,2024.0,1.0,44.0,N,31.0,156.0,3.0,2.0,36.0,5.0,4.0,1.0,2.0,0.0,2.0,1.0,,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1988-01-25 00:00:00,,156.0,156.0,0.0
TQRMNOQSXHKMKOCDEHJGH00859293,1.0,1.0,2.0,2024.0,1.0,40.0,S,23.0,390.0,1.0,2.0,66.0,1.0,4.0,1.0,2.0,0.0,4.0,1.0,,4.0,202.0,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,1957-09-09 00:00:00,,390.0,390.0,0.0
TQRMNOQSXHKMKOCDEHJGH00859293,1.0,2.0,2.0,2024.0,1.0,40.0,S,23.0,390.0,2.0,1.0,53.0,1.0,4.0,1.0,2.0,0.0,4.0,1.0,,3.0,38.0,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,1970-04-24 00:00:00,,390.0,390.0,0.0
TQRMNOQXQHKKKUCDEFPCH00859412,1.0,1.0,2.0,2024.0,1.0,44.0,N,9.0,279.0,1.0,1.0,45.0,2.0,1.0,1.0,2.0,0.0,4.0,1.0,,3.0,50.0,3.0,78.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1978-07-01 00:00:00,,279.0,279.0,0.0
TQRMNORTRHMNLTCDEHJGH00800766,1.0,6.0,2.0,2024.0,1.0,40.0,S,23.0,282.0,9.0,1.0,33.0,2.0,1.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,1990-08-10 00:00:00,,282.0,282.0,0.0
TQRMNORQPHKLKNCDEIIAD00859744,1.0,3.0,2.0,2024.0,1.0,1.0,S,32.0,1585.0,3.0,1.0,16.0,5.0,1.0,1.0,1.0,9.0,99.0,2.0,99.0,9.0,,9.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,1585.0,1585.0,0.0
TQRMNORQPHKLKNCDEIIAD00859744,1.0,4.0,2.0,2024.0,1.0,1.0,S,32.0,1585.0,3.0,1.0,16.0,5.0,1.0,1.0,1.0,9.0,99.0,2.0,99.0,9.0,,9.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,1585.0,1585.0,0.0
TQRMNOQUYHLMKSCDEIOAH00856061,1.0,2.0,2.0,2024.0,1.0,43.0,N,38.0,122.0,3.0,1.0,38.0,5.0,1.0,1.0,2.0,0.0,2.0,1.0,,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1986-02-13 00:00:00,,122.0,122.0,0.0
TQRMNOQVUHKKSNCDEIJAH00859719,1.0,2.0,2.0,2024.0,1.0,1.0,S,33.0,2238.0,6.0,1.0,68.0,2.0,1.0,1.0,2.0,0.0,6.0,1.0,,1.0,,1.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1955-11-11 00:00:00,,2238.0,2238.0,0.0
TQRMNOQVUHKKSNCDEIJAH00859719,1.0,3.0,2.0,2024.0,1.0,1.0,S,33.0,2238.0,6.0,2.0,66.0,2.0,1.0,1.0,2.0,0.0,6.0,1.0,,1.0,,1.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1958-02-12 00:00:00,,2238.0,2238.0,0.0
TQRMNOQVUHKKSNCDEIJAH00859719,1.0,4.0,2.0,2024.0,1.0,1.0,S,33.0,2238.0,8.0,1.0,24.0,5.0,1.0,1.0,2.0,0.0,7.0,1.0,,1.0,,1.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1999-12-22 00:00:00,,2238.0,2238.0,0.0
TQRMNOQQPHLORPCDEIJAH00859682,1.0,2.0,2.0,2024.0,1.0,1.0,S,33.0,3216.0,8.0,2.0,45.0,9.0,9.0,9.0,9.0,9.0,99.0,9.0,99.0,9.0,,9.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,3216.0,3216.0,0.0
